yeartime,monthtime,customerid,amount,maxbalance,minbalance
2014,11,37,33544.5010022,44132.5674841,10588.0664819
2014,12,37,27130.5762751,60798.8121139,38937.1201522
2015,1,37,9019.66666667,55803.2804177,41938.6280274
2015,2,37,29207.0215596,63818.4070771,45631.466092
2015,3,37,15565.35245,60780.5678265,36058.7001707
2015,4,37,11803.3765789,34405.0212554,22601.6446765
2015,5,37,42401.2632194,45052.8670221,30837.7727086
2015,6,37,15261.6933486,42736.5770053,27784.8683082
2015,7,37,16266.9839924,33346.2280689,18072.2762957
2015,8,37,16840.2533893,27563.3672648,11646.13754
2015,9,37,15030.1579995,33693.4531383,18663.2951388
2015,10,37,37024.1002234,48981.6622946,24892.5960886
2015,11,37,23910.93932,47762.0389048,29303.6622946
2015,12,37,9534.60434147,46643.2278436,32888.3589081
2016,1,37,21327.570269,48818.9525183,27491.3822493
2016,2,37,13138.2509383,49678.6754264,38102.9403411
2016,3,37,28076.2484411,50505.5189998,35108.7505032
2016,4,37,25450.9525505,55663.7995706,33942.4576363
2016,5,37,36430.1143518,74514.5876804,38084.4733286
2016,6,37,21341.9215985,74827.5172902,62455.8284724
2016,7,37,36300.7480426,85933.7550803,51273.0070377
2016,8,37,12659.8874947,72678.5526221,41718.5424387
2016,9,37,29700.1678584,56022.8847474,33974.4035533
2016,10,37,32253.1827827,50324.8290286,32324.1616492
2016,11,37,23713.9017675,50221.1028139,35995.0936458
2016,12,37,12321.4653926,35926.6044009,26906.9377342
2017,1,37,9019.66666667,36120.8272532,27101.1605865
2017,2,37,7236.77029104,38428.1553408,31191.3850498
2014,1,38,43388.8016566,60187.5274243,24486.296929
2014,2,38,36613.0290723,69458.3355927,40106.4623059
2014,3,38,28016.0,63027.6606133,35011.6606133
2014,4,38,37833.6306641,67160.0170281,32960.8163042
2014,5,38,30855.3172086,48444.8157294,17589.4985208
2014,6,38,41320.824682,50605.7232154,14763.4704511
2014,7,38,36558.3212026,59087.1899077,31071.1899077
2014,8,38,54122.5831245,78898.7342722,27355.6773742
2014,9,38,32232.0166838,39513.2072227,7281.19053882
2014,10,38,35789.4517184,47498.0152476,11708.5635292
2014,11,38,32512.9216355,49012.8135954,19917.977894
2014,12,38,39177.0651994,45940.5868972,6763.52169772
2015,1,38,34283.8849858,44400.3632966,12390.5859925
2015,2,38,36998.8964873,57669.1763628,20670.2798754
2015,3,38,57022.8881975,66992.4450426,23858.4218299
2015,4,38,28834.6533065,55644.2039099,27628.2039099
2015,5,38,34545.7027236,65592.8323494,37576.8323494
2015,6,38,45077.4624302,57554.2457775,20173.8982608
2015,7,38,47406.6513078,56070.1130339,21226.5509054
2015,8,38,38229.7644389,53105.6680421,15740.286816
2015,9,38,50617.8193567,48325.6745275,3537.79827682
2015,10,38,48434.1505281,71622.595833,34797.3734179
2015,11,38,30686.5608558,63841.1121927,33154.5513369
2015,12,38,28016.0,80195.7955016,52179.7955016
2016,1,38,53717.730673,92719.152721,49644.2994729
2016,2,38,43309.2967619,122007.777272,83791.4805105
2016,3,38,49140.1549618,123187.579331,95171.5793312
2016,4,38,47199.5514403,121348.043969,93332.0439691
2016,5,38,64450.9022449,113929.159072,58138.0498744
2016,6,38,48412.7649008,85327.4028897,45599.0956109
2016,7,38,38077.0544548,77756.1111199,39679.0566651
2016,8,38,32815.3525641,63184.3382526,29117.057904
2016,9,38,37282.7230431,71643.6112967,34360.8882535
2016,10,38,28016.0,54757.2549665,26741.2549665
2016,11,38,35955.4950737,44760.442006,14194.5987875
2016,12,38,73502.5596534,66435.5797816,24906.9880812
2017,1,38,48632.4188146,62056.5467582,27688.5999994
2017,2,38,10683.1647278,54944.5948348,44261.430107
2014,1,39,17077.8933333,21241.9978984,5074.66456511
2014,2,39,29740.4339176,30762.5666444,8088.36443872
2014,3,39,19776.3080857,43959.0149301,27121.7068444
2014,4,39,25364.4356052,43387.1328473,18424.2169117
2014,5,39,19770.6687189,38083.879755,21301.8310027
2014,6,39,26348.5037707,36566.5783649,10218.0745942
2014,7,39,24023.1280746,43503.4858664,19480.3577918
2014,8,39,32792.2133514,67322.4283961,37316.5861225
2014,9,39,27859.1112103,60855.8874959,38129.0778979
2014,10,39,19935.9226555,48867.3920037,32700.0586703
2014,11,39,31336.5298654,70633.4102012,42235.8803357
2014,12,39,41843.5083003,67092.1422782,40184.4592579
2015,1,39,40028.3413573,58416.1706135,41561.65453
2015,2,39,51559.5784679,86025.9347424,50805.791449
2015,3,39,21798.2860725,83367.0344855,29520.0527831
2015,4,39,23600.4590173,58751.4645396,30187.1400799
2015,5,39,38427.180177,46519.0909325,23768.3370691
2015,6,39,16167.3333333,32878.3476931,16711.0143598
2015,7,39,32678.3995115,51371.8634191,18693.4639076
2015,8,39,21654.3354892,46277.4891206,24623.1536314
2015,9,39,31879.9079293,49676.9101421,26594.3894763
2015,10,39,22468.1974113,65490.0244107,43021.8269994
2015,11,39,21523.655061,57237.4594717,35713.8044107
2015,12,39,26410.8099371,63825.0552127,32430.0789588
2016,1,39,23138.1189104,32563.0995471,13180.397158
2016,2,39,30202.0738317,44849.1535653,19449.5442429
2016,3,39,24523.4617259,31365.451878,14250.027408
2016,4,39,44241.8842541,50051.5725488,10199.2645266
2016,5,39,48440.8098035,75347.1878128,26906.3780093
2016,6,39,22811.2621318,69818.4592108,50053.1169638
2016,7,39,21784.0403623,67541.0772832,51373.7439499
2016,8,39,26926.7800048,66637.8378773,45355.1991902
2016,9,39,16167.3333333,53903.1328704,37735.799537
2016,10,39,54870.4866675,82025.4599342,27154.9732667
2016,11,39,16997.7139672,76575.9540779,60408.6207446
2016,12,39,20174.8940082,53195.7404636,34753.3391578
2017,1,39,27975.1621635,63376.3076109,35401.1454473
2017,2,39,0.0,43629.3680311,40690.3680311
2014,1,40,38995.7389175,52249.4411175,17316.9611333
2014,2,40,56293.8623125,72882.7982502,18352.1044064
2014,3,40,42344.6865402,66690.8623546,27784.1967538
2014,4,40,49071.9226689,76037.1698459,29676.5448761
2014,5,40,30531.0,45398.6943596,14867.6943596
2014,6,40,62731.9824211,85400.8032975,28773.0613138
2014,7,40,33315.2896841,85513.3685062,54982.3685062
2014,8,40,46935.4933773,100378.052624,63415.0064377
2014,9,40,39460.8052009,60226.8315744,18899.2348417
2014,10,40,48778.3497762,65560.7269224,35029.7269224
2014,11,40,35891.7193857,64545.0759838,34014.0759838
2014,12,40,30531.0,62839.6251307,32308.6251307
2015,1,40,30531.0,41786.9119103,11255.9119103
2015,2,40,36141.3692198,54057.7597198,22105.6216578
2015,3,40,42809.5592369,60655.6360946,17846.0768577
2015,4,40,30531.0,41530.3963412,10999.3963412
2015,5,40,36322.2299937,37377.2502778,3240.92802378
2015,6,40,38499.8823427,44295.1136837,9516.01817014
2015,7,40,42327.6588025,51436.8711066,15367.4388418
2015,8,40,60164.7637647,86199.7432943,53817.2772597
2015,9,40,74270.5464305,92736.7920844,21997.8885114
2015,10,40,87610.9585967,159761.679875,77700.7212785
2015,11,40,36129.4251319,117951.861141,61939.8768321
2015,12,40,47144.8271481,90480.0387764,49317.034082
2016,1,40,36282.2633322,59477.9538255,18778.1588222
2016,2,40,36774.830374,50272.1942881,13497.3639141
2016,3,40,54272.3900224,58872.0464157,24364.3364758
2016,4,40,43047.0490929,41344.3478328,2332.69407262
2016,5,40,70974.45834,76127.8324736,33959.9989896
2016,6,40,42616.9516845,83459.3967493,40842.4450648
2016,7,40,41705.3758455,67586.5010688,31889.825249
2016,8,40,53842.8300211,71918.47059,41387.47059
2016,9,40,47892.9274157,79937.3164919,39709.6666044
2016,10,40,51193.211713,88565.3367297,42922.1250167
2016,11,40,37718.5933958,69304.6601578,31586.0667621
2016,12,40,39607.6104301,79389.961183,43767.8884887
2017,1,40,39531.9430677,53952.4230309,23421.4230309
2017,2,40,0.0,36824.5828721,22021.6190005
2014,1,41,15047.203888,17173.8723523,8278.63166667
2014,2,41,22112.2944554,33591.9783662,12820.4519044
2014,3,41,33199.887742,60356.7362581,28686.8485162
2014,4,41,13115.5957165,56159.2762986,41079.4128818
2014,5,41,14647.3885254,48527.9833775,20830.7568406
2014,6,41,14261.4927464,28430.134102,14145.7882029
2014,7,41,20161.381845,22047.0355476,11894.3756779
2014,8,41,19734.3924389,25659.3608464,10468.3653026
2014,9,41,27761.5382534,30927.9231576,13025.1006071
2014,10,41,11168.9506573,33973.0522387,22804.1015813
2014,11,41,13259.3166454,41878.7044962,28619.3878507
2014,12,41,14640.8402909,51632.8490532,36992.0087622
2015,1,41,17173.103052,37039.9320888,25904.3928155
2015,2,41,14125.0488646,32421.0431124,21994.4226961
2015,3,41,47641.2419051,50797.9189088,22841.3023192
2015,4,41,22125.2057159,48902.6570025,22221.907954
2015,5,41,13809.2857186,45031.6904521,31225.7959282
2015,6,41,12025.5084874,36867.6117892,26544.6804882
2015,7,41,24780.6897749,46297.9429302,27725.8594866
2015,8,41,14354.7304256,49472.862071,39178.9311909
2015,9,41,35093.0373775,71606.4977196,45409.5705223
2015,10,41,12629.8150669,52105.0969016,32524.8027922
2015,11,41,16283.1809486,30020.931773,16408.3116802
2015,12,41,8413.66666667,15227.2140774,6813.5474107
2016,1,41,14191.965249,20133.9244518,11720.2577851
2016,2,41,30626.6510924,45009.8287463,15913.1776539
2016,3,41,16783.5816984,44367.3003656,28517.6475994
2016,4,41,12664.984693,35364.0377797,14543.8581061
2016,5,41,23833.7430365,32526.9211703,15663.7296874
2016,6,41,35685.1054109,60774.1953494,26619.0899385
2016,7,41,10172.4450116,53203.1476428,43030.7026312
2016,8,41,13841.2229815,50627.8120072,23975.6369797
2016,9,41,19810.7876287,30482.71952,8891.08820643
2016,10,41,8413.66666667,14887.2393439,6473.57267723
2016,11,41,20573.5442435,23668.3871847,6908.52307069
2016,12,41,14970.1867819,30651.9964673,15681.8096855
2017,1,41,10744.8986322,28603.3167023,20189.6500356
2017,2,41,25813.4898405,39044.4964447,19139.3489151
2014,1,42,11182.7117404,14784.0939289,6402.76059561
2014,2,42,15846.3251433,22865.0244462,11415.701271
2014,3,42,23127.4822621,39506.3187083,19906.8631012
2014,4,42,36364.918792,60118.3754233,33191.5055995
2014,5,42,21276.8585498,60240.8308036,38975.9105493
2014,6,42,22431.6547308,59880.0568448,45175.9712052
2014,7,42,26983.1047242,51903.0308269,39195.5881268
2014,8,42,23658.9647647,56429.5629101,43036.9258728
2014,9,42,24900.9374797,56567.1675771,25821.393359
2014,10,42,8381.33333333,34370.5743077,18814.7174706
2014,11,42,37848.773017,43640.1617842,14735.6628367
2014,12,42,22541.6644586,40229.0137025,22940.1927737
2015,1,42,8381.33333333,28863.4327072,20482.0993739
2015,2,42,30063.3989559,34544.4069605,16584.9562035
2015,3,42,29038.9306993,44862.0360796,18948.3700283
2015,4,42,21885.9773157,36774.6988887,23270.0549063
2015,5,42,37145.6366728,54212.204132,17066.5674592
2015,6,42,41997.9703861,73372.2481616,47710.3043671
2015,7,42,8690.32307719,60421.6636618,35927.5748337
2015,8,42,9942.54971053,37479.0342451,20320.6546755
2015,9,42,10930.5586712,29785.2620891,21403.9287557
2015,10,42,46623.1315157,57152.8095223,20435.0113399
2015,11,42,13259.5428933,44110.6559594,22529.1524741
2015,12,42,10805.7242165,26017.1602502,15211.4360337
2016,1,42,24370.3632478,39641.5132029,20151.7305626
2016,2,42,16631.84777,45783.0964724,25901.5297331
2016,3,42,29349.7178103,59292.2760453,29942.558235
2016,4,42,12079.6985669,62239.0708987,50159.3723318
2016,5,42,25505.255778,63845.9490126,44212.4903322
2016,6,42,23815.6764059,73408.4182361,59498.0751636
2016,7,42,15246.847195,72996.8124314,59322.4343181
2016,8,42,8381.33333333,59997.2835224,39784.1297051
2016,9,42,21808.0406705,54297.765543,32489.7248725
2016,10,42,22553.2740339,57715.4784621,44717.3443329
2016,11,42,10499.236313,55489.7083975,44990.4720845
2016,12,42,14633.4044217,52135.7965677,42513.9091169
2017,1,42,26419.8504803,54605.0669237,42464.853539
2017,2,42,13695.9471953,56166.745045,42470.7978497
2014,1,43,21022.268394,26381.6273959,11011.6154667
2014,2,43,19056.913002,34038.6620123,20565.5092617
2014,3,43,12734.3406313,32379.4156123,24326.833761
2014,4,43,7829.33333333,30875.2323976,23045.8990643
2014,5,43,30562.5343226,44033.1401349,22444.4047313
2014,6,43,37368.8917005,57062.0819745,24080.5494764
2014,7,43,16891.9357062,49417.0966673,38110.6773338
2014,8,43,10345.1457925,50546.7173734,42717.3840401
2014,9,43,13306.414307,48240.5836413,26439.3876449
2014,10,43,48503.2337697,68774.5108932,29523.6104569
2014,11,43,32933.4932101,64526.7740559,46232.1219691
2014,12,43,18383.7581492,56281.9574879,45727.5326721
2015,1,43,9037.20676245,51063.7384219,34186.7973233
2015,2,43,29751.132509,58827.2517228,32403.4367063
2015,3,43,7829.33333333,51200.0266377,23057.9908281
2015,4,43,11097.2049569,24649.6380971,13372.819275
2015,5,43,37088.4959703,50568.669973,26455.2296217
2015,6,43,34774.7800551,65775.6301474,31709.9879969
2015,7,43,12878.0926899,70966.617483,58088.5247931
2015,8,43,21461.8552922,77880.407513,55513.1544752
2015,9,43,26467.7765191,58437.0690108,35445.8223275
2015,10,43,17795.931697,59637.6415113,31368.4810153
2015,11,43,15362.370743,43971.9967394,35073.7572937
2015,12,43,32628.0368259,56428.7033705,28311.4772655
2016,1,43,15384.7073868,61578.6749964,47616.9676097
2016,2,43,7829.33333333,45861.4923954,26618.4347524
2016,3,43,24100.9604451,46621.9108526,23943.9504075
2016,4,43,7829.33333333,45346.9250227,28800.9176374
2016,5,43,25537.8415757,46429.2768737,30244.2180591
2016,6,43,10654.9634601,36511.3868825,22902.2785815
2016,7,43,12358.9505724,36890.2031723,24531.2525999
2016,8,43,7829.33333333,30199.7662837,22370.4329504
2016,9,43,26143.3629897,36903.6752878,21169.1284758
2016,10,43,16354.467934,30151.2095727,18573.6568309
2016,11,43,21711.796223,36365.4548513,14545.8897809
2016,12,43,11227.8748539,18802.6293704,7574.75451652
2017,1,43,23977.8863053,30736.7571123,6758.87080705
2017,2,43,3828.03607497,27122.5069253,23294.4708503
2014,1,44,30908.1365984,41994.5360198,20446.6530374
2014,2,44,18310.0,47543.2556169,29233.2556169
2014,3,44,35411.7217914,60533.2648847,36753.3996169
2014,4,44,20361.9325735,40678.3540025,14628.9781422
2014,5,44,18310.0,40677.8433008,22367.8433008
2014,6,44,25040.3930803,33846.1774612,14253.3540347
2014,7,44,30272.3977825,48881.7084572,24197.4693115
2014,8,44,33952.9631849,54717.8203553,20764.8571704
2014,9,44,32468.9390304,81609.0953574,49140.156327
2014,10,44,31550.870334,74460.3152495,46961.4729459
2014,11,44,39157.7123855,70288.9986635,41771.9758616
2014,12,44,18310.0,55861.3055656,10017.1835577
2015,1,44,18310.0,30311.455639,12001.455639
2015,2,44,24075.1008805,37533.5874664,19223.5874664
2015,3,44,32522.7196336,55042.6225462,22519.9029126
2015,4,44,18310.0,48291.1024265,27562.1284843
2015,5,44,41046.4923926,49543.0475653,19683.2341078
2015,6,44,24965.7999697,50114.4652302,25148.6652605
2015,7,44,18310.0,45893.3281529,23246.8278531
2015,8,44,25732.7226755,59527.4843398,34356.6299748
2015,9,44,33404.7899634,58689.0715407,34755.9156424
2015,10,44,33467.2684104,77857.4498035,44390.181393
2015,11,44,33373.7847054,81195.6000856,47144.4508546
2015,12,44,49959.3333572,88343.5013452,38384.167988
2016,1,44,29394.1614994,82753.4638978,53359.3023985
2016,2,44,26112.2118589,83291.932638,26895.6971245
2016,3,44,18310.0,47984.7221659,29674.7221659
2016,4,44,23625.1208143,38968.5433447,17888.7369401
2016,5,44,23175.8730931,36519.8641649,16668.5937492
2016,6,44,20724.2442771,31869.2858833,13559.2858833
2016,7,44,52620.8846209,54761.0722624,15057.0373298
2016,8,44,18310.0,45209.5481424,23820.3875022
2016,9,44,21838.1099523,34406.6468245,16096.6468245
2016,10,44,37843.1144988,51527.2657069,25271.3836493
2016,11,44,34692.0264926,51429.5816852,20066.5551926
2016,12,44,37318.4020205,58557.9090406,26141.1258523
2017,1,44,39774.3979368,59133.107697,26823.0110913
2017,2,44,0.0,46043.0679904,42714.0679904
2014,1,45,24704.0,33877.314896,9173.314896
2014,2,45,24704.0,36670.8067229,11966.8067229
2014,3,45,35927.1603346,36190.8082452,8040.78209788
2014,4,45,24704.0,33603.6161122,8899.6161122
2014,5,45,31169.3558111,39077.233609,14373.233609
2014,6,45,50084.6655832,78575.1282938,29813.5050743
2014,7,45,29849.9327834,54526.0610773,28920.7406876
2014,8,45,34288.9235599,52708.0846086,28004.0846086
2014,9,45,24704.0,45710.5334422,21006.5334422
2014,10,45,31809.7886012,57388.7145702,32684.7145702
2014,11,45,24704.0,46948.1046547,22244.1046547
2014,12,45,26800.9345729,35432.785049,10728.785049
2015,1,45,37294.3129138,34125.8630648,3137.11350576
2015,2,45,33929.6996572,39775.6715187,13483.4648269
2015,3,45,38423.3903702,61580.7671221,27111.209634
2015,4,45,37467.6352131,48466.486492,23762.486492
2015,5,45,68107.1437758,66900.4171677,17492.4171677
2015,6,45,31752.2215348,45584.563601,13832.3420662
2015,7,45,29312.3589603,53015.0910991,28311.0910991
2015,8,45,35877.3586352,55378.0725039,19500.7138687
2015,9,45,44729.2819992,70362.6989757,39835.6837597
2015,10,45,36922.3869181,76620.8158751,51916.8158751
2015,11,45,32363.9950477,56990.2097792,24626.2147316
2015,12,45,28509.2013282,47938.583695,21282.2457415
2016,1,45,26139.6169908,60710.7363384,36006.7363384
2016,2,45,32694.9141444,47933.1189329,21216.5822516
2016,3,45,45933.582946,70874.7020982,24941.1191522
2016,4,45,24704.0,63671.887216,38967.887216
2016,5,45,37386.6736661,68021.9771467,30635.3034806
2016,6,45,26690.3890117,70237.9305747,45533.9305747
2016,7,45,51878.1360678,88965.347054,44630.7872889
2016,8,45,24704.0,86198.4130232,61494.4130232
2016,9,45,46887.6849939,120910.291477,74022.6064832
2016,10,45,24704.0,101554.185136,55475.1045799
2016,11,45,29165.961527,68262.8959429,39096.934416
2016,12,45,37668.2094799,58023.4615515,27617.0306949
2017,1,45,32539.7773855,48234.9042714,21627.2708005
2017,2,45,11111.7537576,37261.3201358,28411.3626714
2014,1,46,31443.4538767,40546.5843678,13718.8244183
2014,2,46,23750.1216087,48811.0985005,25729.2672837
2014,3,46,34251.8912823,54818.9313551,26574.8779445
2014,4,46,33853.4688767,54888.7011979,24338.1188628
2014,5,46,27198.424262,58997.2254533,33882.7797837
2014,6,46,37140.4909302,60105.0510349,32366.9318115
2014,7,46,33222.9199979,44019.6644738,21438.7727491
2014,8,46,28315.4944945,62437.9853448,34122.4908503
2014,9,46,36057.7359221,63291.7189998,41605.7189998
2014,10,46,25084.9058971,53797.9611499,15580.0760415
2014,11,46,62508.7915401,49510.9527894,10701.0322092
2014,12,46,31172.9409526,44054.1823596,21897.100398
2015,1,46,30165.8004276,46382.9492818,24696.9492818
2015,2,46,25143.3748989,62124.0099141,36980.6350152
2015,3,46,32756.885979,70850.2956323,49164.2956323
2015,4,46,25745.1816122,58441.5095722,36086.0056782
2015,5,46,26306.4108023,56966.9277446,35280.9277446
2015,6,46,31726.0189852,80236.1466404,48510.1276551
2015,7,46,31585.6086984,71666.5392887,32094.7205391
2015,8,46,22870.67774,48427.8907561,26741.8907561
2015,9,46,42980.736389,47907.9741716,17953.8600108
2015,10,46,32068.0401211,63079.7216993,34528.673634
2015,11,46,29717.4896428,55329.2385494,30374.2370262
2015,12,46,34343.727495,59431.5567317,25087.8292367
2016,1,46,26541.7678492,48228.3913712,21679.290339
2016,2,46,36159.2003234,59467.966577,36113.2028581
2016,3,46,26324.2682917,43729.9779652,22043.9779652
2016,4,46,45389.0473733,65787.8947586,24340.8473853
2016,5,46,41206.7385649,57613.9382386,30420.4080345
2016,6,46,24609.9656491,59189.4488288,34579.4831796
2016,7,46,37849.9893405,70419.6738563,37021.8600501
2016,8,46,30269.6750711,51097.3889594,27660.1756262
2016,9,46,24234.5546457,55089.8941836,30855.3395379
2016,10,46,37158.0521218,62550.8871494,32119.4332137
2016,11,46,34312.1944456,69062.3019775,39713.9065789
2016,12,46,32781.7680651,47928.7115889,26242.7115889
