SALARY,BALANCE,WIREINCNT,WIREIN,CASHINCNT,CASHIN,WIREOUTCNT,WIREOUT,CASHOUTCNT,CASHOUT,P1,P2,P3,P4
357368.0,3573680.0,4.0,482446.8,9.0,35736.8,1.0,399001.372,1.0,117990.40572,0.0,0.0,1.0,1.0
265652.0,2390868.0,3.0,34534.76,3.0,7969.56,8.0,294873.72,4.0,876.6516,0.0,0.0,1.0,0.0
273572.0,2735720.0,2.0,311872.08,2.0,24621.48,6.0,353318.238,5.0,336.49356,0.0,1.0,0.0,0.0
177628.0,532884.0,3.0,163417.76,1.0,1776.28,10.0,198232.848,9.0,1321.55232,0.0,1.0,0.0,0.0
261812.0,2094496.0,9.0,392718.0,8.0,2618.12,3.0,351849.1468,3.0,40008.015344,0.0,0.0,1.0,1.0
311860.0,1871160.0,3.0,62372.0,2.0,6237.2,1.0,49897.6,3.0,6361.944,0.0,0.0,0.0,0.0
173052.0,1384416.0,1.0,22496.76,2.0,5191.56,10.0,185165.64,6.0,847.9548,0.0,0.0,1.0,0.0
361588.0,3254292.0,6.0,404978.56,5.0,10847.64,2.0,365927.056,2.0,49899.144,0.0,0.0,1.0,1.0
168968.0,1182776.0,7.0,150381.52,5.0,25345.2,7.0,177483.9872,8.0,246.017408,0.0,0.0,0.0,1.0
368620.0,737240.0,9.0,486578.4,7.0,47920.6,18.0,614673.85,7.0,8819.2335,0.0,0.0,0.0,1.0
147276.0,1325484.0,4.0,194404.32,8.0,29455.2,13.0,226098.1152,10.0,223.85952,0.0,0.0,0.0,1.0
364028.0,1820140.0,4.0,294862.68,7.0,14561.12,1.0,300141.086,3.0,8540.09688,0.0,0.0,1.0,1.0
342108.0,3421080.0,1.0,427635.0,3.0,6842.16,9.0,438821.9316,9.0,86.895432,0.0,1.0,0.0,0.0
361844.0,2532908.0,10.0,535529.12,5.0,54276.6,7.0,566213.4912,7.0,25329.08,0.0,0.0,0.0,1.0
112192.0,1121920.0,2.0,10097.28,1.0,4487.68,10.0,118923.52,5.0,67.3152,0.0,0.0,1.0,0.0
361588.0,1446352.0,10.0,462832.64,6.0,61469.96,6.0,540031.678,8.0,2831.23404,0.0,0.0,0.0,1.0
333316.0,3333160.0,2.0,19998.96,1.0,3333.16,1.0,12799.3344,3.0,4319.77536,0.0,0.0,0.0,0.0
212308.0,849232.0,3.0,237784.96,2.0,19107.72,10.0,238910.1924,8.0,19107.72,0.0,1.0,0.0,0.0
169844.0,1019064.0,5.0,127383.0,8.0,15285.96,1.0,132682.1328,2.0,9487.48584,0.0,0.0,1.0,1.0
265864.0,2392776.0,3.0,10634.56,3.0,15951.84,3.0,5742.6624,3.0,1858.921088,0.0,0.0,0.0,0.0
358008.0,1790040.0,4.0,472570.56,10.0,10740.24,1.0,425313.504,1.0,52197.5664,0.0,0.0,1.0,1.0
329208.0,2633664.0,9.0,388465.44,4.0,29628.72,3.0,397189.452,2.0,20277.56676,0.0,0.0,1.0,1.0
125772.0,1131948.0,3.0,166019.04,3.0,6288.6,4.0,196430.7096,8.0,1206.15348,0.0,1.0,0.0,0.0
141312.0,847872.0,2.0,16957.44,3.0,11304.96,6.0,155443.2,7.0,282.624,0.0,0.0,1.0,0.0
79852.0,638816.0,1.0,117382.44,3.0,4791.12,10.0,145386.5364,4.0,1392.778584,0.0,1.0,0.0,0.0
266400.0,2664000.0,6.0,287712.0,7.0,47952.0,9.0,339020.64,5.0,604.1952,0.0,0.0,0.0,1.0
175872.0,703488.0,9.0,230392.32,10.0,24622.08,11.0,277965.696,9.0,3442.6944,0.0,0.0,0.0,1.0
43432.0,173728.0,3.0,5211.84,3.0,3474.56,1.0,4013.1168,3.0,731.221152,0.0,0.0,0.0,0.0
172508.0,1207556.0,7.0,151807.04,4.0,3450.16,2.0,149046.912,1.0,5899.7736,0.0,0.0,1.0,1.0
134176.0,939232.0,3.0,9392.32,3.0,6708.8,8.0,186504.64,4.0,2616.432,0.0,0.0,1.0,0.0
329208.0,1975248.0,2.0,59257.44,2.0,29628.72,10.0,483935.76,9.0,4641.8328,0.0,0.0,1.0,0.0
254248.0,1016992.0,1.0,12712.4,3.0,20339.84,5.0,348319.76,5.0,7525.7408,0.0,0.0,1.0,0.0
59956.0,539604.0,2.0,4796.48,2.0,2997.8,10.0,59956.0,7.0,0.0,0.0,0.0,1.0,0.0
44636.0,312452.0,6.0,33477.0,6.0,8034.48,9.0,48153.3168,6.0,1261.948992,0.0,0.0,0.0,1.0
225672.0,677016.0,10.0,297887.04,7.0,22567.2,18.0,342886.0368,4.0,4486.35936,0.0,0.0,0.0,1.0
205148.0,820592.0,1.0,213353.92,2.0,12308.88,10.0,207609.776,4.0,6154.44,0.0,1.0,0.0,0.0
342108.0,2394756.0,1.0,27368.64,2.0,27368.64,3.0,16421.184,1.0,8429.54112,0.0,0.0,0.0,0.0
92212.0,368848.0,7.0,78380.2,7.0,3688.48,1.0,77144.5592,1.0,4579.432344,0.0,0.0,1.0,1.0
172296.0,1033776.0,2.0,189525.6,1.0,3445.92,10.0,216128.1024,5.0,1157.82912,0.0,1.0,0.0,0.0
129424.0,1164816.0,2.0,163074.24,2.0,2588.48,10.0,198795.264,4.0,1987.95264,0.0,1.0,0.0,0.0
314500.0,1887000.0,1.0,56610.0,2.0,15725.0,3.0,21511.8,3.0,15794.19,0.0,0.0,0.0,0.0
373856.0,1121568.0,3.0,74771.2,3.0,37385.6,2.0,32151.616,1.0,27702.7296,0.0,0.0,0.0,0.0
138292.0,691460.0,1.0,24892.56,1.0,11063.36,9.0,154887.04,4.0,331.9008,0.0,0.0,1.0,0.0
399564.0,1598256.0,1.0,359607.6,3.0,3995.64,4.0,418143.726,4.0,4908.64374,0.0,1.0,0.0,0.0
355620.0,2133720.0,10.0,323614.2,8.0,3556.2,1.0,300996.768,2.0,23556.2688,0.0,0.0,1.0,1.0
85004.0,850040.0,4.0,90104.24,8.0,13600.64,5.0,124445.856,7.0,3318.55616,0.0,0.0,0.0,1.0
129444.0,388332.0,3.0,25888.8,3.0,3883.32,1.0,15792.168,3.0,4947.34968,0.0,0.0,0.0,0.0
373056.0,3357504.0,1.0,3730.56,3.0,37305.6,2.0,1641.4464,3.0,856.536576,0.0,0.0,0.0,0.0
314584.0,1572920.0,8.0,226500.48,7.0,12583.36,3.0,188876.2336,2.0,49203.454272,0.0,0.0,1.0,1.0
187952.0,939760.0,10.0,257494.24,4.0,15036.16,3.0,212573.712,1.0,57558.42048,0.0,0.0,1.0,1.0
338016.0,3380160.0,1.0,43942.08,3.0,33801.6,9.0,490123.2,5.0,3042.144,0.0,0.0,1.0,0.0
122812.0,859684.0,3.0,147374.4,1.0,3684.36,9.0,143505.822,10.0,6140.6,0.0,1.0,0.0,0.0
161244.0,1612440.0,9.0,167693.76,9.0,1612.44,1.0,157454.766,2.0,11021.83362,0.0,0.0,1.0,1.0
217304.0,1955736.0,2.0,8692.16,3.0,8692.16,7.0,291187.36,5.0,6649.5024,0.0,0.0,1.0,0.0
373056.0,2984448.0,3.0,7461.12,2.0,11191.68,1.0,5745.0624,3.0,1115.43744,0.0,0.0,0.0,0.0
213388.0,2133880.0,5.0,185647.56,6.0,6401.64,2.0,159400.836,1.0,31015.9458,0.0,0.0,1.0,1.0
191596.0,1724364.0,2.0,32571.32,1.0,17243.64,10.0,279730.16,7.0,6169.3912,0.0,0.0,1.0,0.0
353040.0,1765200.0,1.0,21182.4,2.0,35304.0,4.0,423648.0,8.0,5648.64,0.0,0.0,1.0,0.0
141312.0,1271808.0,3.0,207728.64,3.0,9891.84,4.0,224149.0944,5.0,587.575296,0.0,1.0,0.0,0.0
313952.0,2197664.0,1.0,335928.64,1.0,9418.56,5.0,317719.424,7.0,31395.2,0.0,1.0,0.0,0.0
252168.0,756504.0,2.0,47911.92,2.0,5043.36,5.0,335383.44,5.0,4992.9264,0.0,0.0,1.0,0.0
252168.0,2017344.0,2.0,277384.8,1.0,12608.4,7.0,316092.588,9.0,2348.94492,0.0,1.0,0.0,0.0
297652.0,2381216.0,2.0,333370.24,1.0,17859.12,4.0,386352.296,4.0,2458.60552,0.0,1.0,0.0,0.0
157772.0,1577720.0,1.0,29976.68,2.0,3155.44,1.0,11690.9052,1.0,8045.740912,0.0,0.0,0.0,0.0
306680.0,3066800.0,2.0,18400.8,2.0,12267.2,3.0,12696.552,3.0,2623.95408,0.0,0.0,0.0,0.0
385464.0,770928.0,4.0,331499.04,10.0,26982.48,1.0,347727.0744,1.0,10431.812232,0.0,0.0,1.0,1.0
155376.0,1243008.0,1.0,220633.92,1.0,4661.28,5.0,263595.384,6.0,1149.00552,0.0,1.0,0.0,0.0
162868.0,814340.0,2.0,8143.4,2.0,13029.44,1.0,3990.266,2.0,1661.2536,0.0,0.0,0.0,0.0
217032.0,1302192.0,3.0,217032.0,2.0,13021.92,4.0,218551.224,8.0,21703.2,0.0,1.0,0.0,0.0
254676.0,764028.0,4.0,259769.52,8.0,30561.12,7.0,333880.236,6.0,6532.4394,0.0,0.0,0.0,1.0
141868.0,1418680.0,1.0,7093.4,2.0,11349.44,2.0,3404.832,1.0,2065.59808,0.0,0.0,0.0,0.0
332776.0,2329432.0,2.0,56571.92,3.0,26622.08,4.0,439264.32,4.0,7454.1824,0.0,0.0,1.0,0.0
175580.0,1404640.0,5.0,203672.8,6.0,31604.4,5.0,211749.48,6.0,14046.4,0.0,0.0,0.0,1.0
140492.0,1264428.0,4.0,110988.68,9.0,14049.2,20.0,136291.2892,4.0,1688.01138,0.0,0.0,0.0,1.0
174252.0,871260.0,1.0,22652.76,1.0,6970.08,7.0,238725.24,6.0,644.7324,0.0,0.0,1.0,0.0
45952.0,183808.0,2.0,7352.32,1.0,1838.08,5.0,45952.0,6.0,0.0,0.0,0.0,1.0,0.0
346744.0,1386976.0,9.0,395288.16,7.0,31206.96,1.0,426495.12,1.0,31206.96,0.0,0.0,1.0,1.0
261752.0,1047008.0,5.0,277457.12,10.0,44497.84,17.0,315515.8608,5.0,15705.12,0.0,0.0,0.0,1.0
280928.0,561856.0,1.0,283737.28,1.0,16855.68,7.0,273539.5936,10.0,5618.56,0.0,1.0,0.0,0.0
189588.0,379176.0,1.0,30334.08,3.0,3791.76,7.0,259735.56,8.0,4910.3292,0.0,0.0,1.0,0.0
64160.0,449120.0,4.0,71859.2,4.0,4491.2,3.0,56499.296,1.0,19057.05984,0.0,0.0,1.0,1.0
324428.0,1622140.0,3.0,9732.84,2.0,6488.56,8.0,353626.52,5.0,291.9852,0.0,0.0,1.0,0.0
353040.0,3530400.0,3.0,342448.8,1.0,14121.6,7.0,427884.48,9.0,5705.1264,0.0,1.0,0.0,0.0
168968.0,1182776.0,5.0,168968.0,10.0,20276.16,14.0,170319.744,4.0,16896.8,0.0,0.0,0.0,1.0
382480.0,1529920.0,8.0,493399.2,6.0,15299.2,2.0,508698.4,3.0,34423.2,0.0,0.0,1.0,1.0
156764.0,1410876.0,3.0,18811.68,1.0,9405.84,9.0,233578.36,5.0,3072.5744,0.0,0.0,1.0,0.0
322324.0,2578592.0,3.0,6446.48,2.0,6446.48,2.0,3738.9584,3.0,2057.716416,0.0,0.0,0.0,0.0
283164.0,1415820.0,3.0,36811.32,2.0,11326.56,2.0,15828.8676,3.0,10701.050724,0.0,0.0,0.0,0.0
314584.0,1258336.0,7.0,355479.92,4.0,50333.44,12.0,426104.028,8.0,3246.50688,0.0,0.0,0.0,1.0
80080.0,560560.0,10.0,80080.0,6.0,10410.4,7.0,85965.88,6.0,6406.4,0.0,0.0,0.0,1.0
388064.0,1940320.0,2.0,364780.16,3.0,34925.76,5.0,427685.3344,4.0,2797.94144,0.0,1.0,0.0,0.0
372740.0,1863700.0,1.0,14909.6,1.0,29819.2,3.0,9989.432,3.0,3148.90752,0.0,0.0,0.0,0.0
234860.0,1174300.0,3.0,9394.4,2.0,18788.8,7.0,328804.0,8.0,6576.08,0.0,0.0,1.0,0.0
140216.0,841296.0,1.0,14021.6,3.0,5608.64,9.0,169661.36,7.0,1766.7216,0.0,0.0,1.0,0.0
177628.0,532884.0,2.0,28420.48,1.0,1776.28,1.0,21883.7696,3.0,2483.949952,0.0,0.0,0.0,0.0
65652.0,656520.0,7.0,66965.04,5.0,9191.28,6.0,79964.136,8.0,418.85976,0.0,0.0,0.0,1.0
106136.0,636816.0,3.0,14859.04,1.0,10613.6,5.0,113565.52,8.0,297.1808,0.0,0.0,1.0,0.0
345216.0,1035648.0,8.0,493658.88,9.0,51782.4,18.0,654529.536,4.0,19635.88608,0.0,0.0,0.0,1.0
268548.0,1074192.0,7.0,268548.0,7.0,42967.68,15.0,339552.0912,9.0,5046.554016,0.0,0.0,0.0,1.0
141672.0,425016.0,3.0,182756.88,3.0,12750.48,10.0,218968.2432,5.0,2346.08832,0.0,1.0,0.0,0.0
175664.0,878320.0,2.0,19323.04,1.0,1756.64,2.0,7729.216,2.0,7883.80032,0.0,0.0,0.0,0.0
224128.0,2241280.0,3.0,212921.6,1.0,4482.56,4.0,236970.5344,8.0,586.991232,0.0,1.0,0.0,0.0
251960.0,2519600.0,8.0,362822.4,9.0,20156.8,3.0,325532.32,2.0,51702.192,0.0,0.0,1.0,1.0
94764.0,852876.0,8.0,105188.04,5.0,6633.48,3.0,88339.0008,3.0,23247.694008,0.0,0.0,1.0,1.0
214008.0,642024.0,1.0,32101.2,3.0,10700.4,2.0,10914.408,3.0,8474.7168,0.0,0.0,0.0,0.0
128512.0,257024.0,2.0,14136.32,3.0,6425.6,2.0,7068.16,2.0,2897.9456,0.0,0.0,0.0,0.0
119848.0,838936.0,4.0,111458.64,9.0,1198.48,1.0,109277.4064,3.0,3109.336512,0.0,0.0,1.0,1.0
128288.0,1282880.0,1.0,134702.4,2.0,7697.28,8.0,166607.6256,7.0,2420.79456,0.0,1.0,0.0,0.0
110684.0,774788.0,1.0,16602.6,2.0,6641.04,3.0,10957.716,1.0,3725.62344,0.0,0.0,0.0,0.0
367596.0,1837980.0,3.0,47787.48,1.0,33083.64,2.0,34884.8604,2.0,4386.890664,0.0,0.0,0.0,0.0
157772.0,631088.0,3.0,22088.08,2.0,7888.6,6.0,212992.2,10.0,1104.404,0.0,0.0,1.0,0.0
306680.0,2146760.0,3.0,21467.6,3.0,27601.2,2.0,9660.42,3.0,3660.2258,0.0,0.0,0.0,0.0
41384.0,165536.0,1.0,7449.12,1.0,2896.88,4.0,53385.36,5.0,720.0816,0.0,0.0,1.0,0.0
182496.0,547488.0,10.0,136872.0,6.0,34674.24,10.0,186985.4016,5.0,2933.440704,0.0,0.0,0.0,1.0
317124.0,2854116.0,3.0,19027.44,2.0,22198.68,5.0,443973.6,7.0,8879.472,0.0,0.0,1.0,0.0
182468.0,547404.0,1.0,25545.52,3.0,10948.08,9.0,273702.0,4.0,4561.7,0.0,0.0,1.0,0.0
270484.0,1352420.0,1.0,346219.52,2.0,2704.84,4.0,331478.142,6.0,13524.2,0.0,1.0,0.0,0.0
67044.0,268176.0,8.0,99225.12,8.0,6704.4,3.0,91099.3872,2.0,13495.420848,0.0,0.0,1.0,1.0
303564.0,2428512.0,2.0,452310.36,3.0,21249.48,7.0,487766.6352,8.0,710.33976,0.0,1.0,0.0,0.0
190532.0,571596.0,3.0,13337.24,3.0,9526.6,3.0,7468.8544,2.0,2640.77352,0.0,0.0,0.0,0.0
355156.0,1065468.0,4.0,408429.4,7.0,46170.28,6.0,504605.6448,9.0,9001.073664,0.0,0.0,0.0,1.0
168232.0,504696.0,10.0,153091.12,9.0,20187.84,19.0,188874.0664,7.0,2027.363832,0.0,0.0,0.0,1.0
201360.0,1006800.0,3.0,16108.8,2.0,16108.8,5.0,265795.2,6.0,1288.704,0.0,0.0,1.0,0.0
118680.0,356040.0,7.0,144789.6,7.0,13054.8,7.0,183099.504,9.0,4545.91872,0.0,0.0,0.0,1.0
164496.0,328992.0,1.0,6579.84,1.0,1644.96,8.0,217134.72,10.0,2105.5488,0.0,0.0,1.0,0.0
152340.0,1218720.0,9.0,156910.2,10.0,18280.8,6.0,162927.63,5.0,13710.6,0.0,0.0,0.0,1.0
65812.0,460684.0,1.0,10529.92,3.0,658.12,4.0,82265.0,5.0,493.59,0.0,0.0,1.0,0.0
368852.0,2213112.0,6.0,446310.92,4.0,66393.36,19.0,512704.28,6.0,36885.2,0.0,0.0,0.0,1.0
126124.0,630620.0,6.0,179096.08,8.0,16396.12,10.0,199402.044,7.0,469.18128,0.0,0.0,0.0,1.0
172508.0,517524.0,7.0,217360.08,4.0,17250.8,3.0,166573.7248,1.0,63954.925888,0.0,0.0,1.0,1.0
175648.0,1756480.0,6.0,203751.68,4.0,24590.72,8.0,226058.976,5.0,10538.88,0.0,0.0,0.0,1.0
391472.0,1565888.0,2.0,430619.2,2.0,3914.72,7.0,421497.9024,8.0,15658.88,0.0,1.0,0.0,0.0
294516.0,1472580.0,1.0,14725.8,1.0,11780.64,7.0,421157.88,10.0,3799.2564,0.0,0.0,1.0,0.0
201760.0,403520.0,5.0,266323.2,5.0,2017.6,1.0,225406.272,3.0,39929.11104,0.0,0.0,1.0,1.0
138564.0,1108512.0,2.0,15242.04,2.0,1385.64,10.0,152420.4,10.0,277.128,0.0,0.0,1.0,0.0
102580.0,205160.0,2.0,19490.2,1.0,8206.4,7.0,143612.0,8.0,2051.6,0.0,0.0,1.0,0.0
204920.0,1024600.0,3.0,243854.8,3.0,10246.0,6.0,228690.72,4.0,10246.0,0.0,1.0,0.0,0.0
351220.0,1756100.0,2.0,10536.6,1.0,21073.2,1.0,3898.542,1.0,4978.5435,0.0,0.0,0.0,0.0
127140.0,254280.0,2.0,169096.2,3.0,2542.8,9.0,188802.9,4.0,1029.834,0.0,1.0,0.0,0.0
130740.0,392220.0,3.0,164732.4,2.0,3922.2,9.0,190579.698,9.0,219.25098,0.0,1.0,0.0,0.0
247908.0,991632.0,8.0,314843.16,9.0,24790.8,14.0,356615.658,8.0,2377.43772,0.0,0.0,0.0,1.0
187928.0,1691352.0,5.0,214237.92,5.0,5637.84,3.0,211080.7296,2.0,8795.0304,0.0,0.0,1.0,1.0
140216.0,701080.0,1.0,204715.36,1.0,12619.44,6.0,258628.412,8.0,1238.80836,0.0,1.0,0.0,0.0
340644.0,1362576.0,5.0,507559.56,9.0,68128.8,11.0,535390.1748,4.0,17032.2,0.0,0.0,0.0,1.0
135464.0,1219176.0,2.0,153074.32,3.0,5418.56,5.0,168002.4528,6.0,665.670096,0.0,1.0,0.0,0.0
109640.0,438560.0,1.0,17542.4,2.0,3289.2,5.0,163363.6,7.0,4297.888,0.0,0.0,1.0,0.0
309028.0,618056.0,3.0,46354.2,1.0,6180.56,2.0,34302.108,3.0,5061.87864,0.0,0.0,0.0,0.0
125192.0,625960.0,9.0,161497.68,5.0,15023.04,6.0,165929.4768,7.0,7511.52,0.0,0.0,0.0,1.0
149740.0,299480.0,3.0,155729.6,2.0,8984.4,7.0,177891.12,10.0,395.3136,0.0,1.0,0.0,0.0
192112.0,1536896.0,1.0,174821.92,2.0,11526.72,4.0,199393.0448,10.0,782.664288,0.0,1.0,0.0,0.0
156764.0,470292.0,2.0,150493.44,3.0,10973.48,6.0,156622.9124,4.0,15676.4,0.0,1.0,0.0,0.0
262752.0,2102016.0,5.0,362597.76,4.0,42040.32,8.0,481519.3152,4.0,15376.24704,0.0,0.0,0.0,1.0
384084.0,3840840.0,6.0,518513.4,9.0,34567.56,2.0,442464.768,1.0,99554.5728,0.0,0.0,1.0,1.0
135464.0,270928.0,1.0,4063.92,1.0,5418.56,3.0,2153.8776,1.0,1107.824592,0.0,0.0,0.0,0.0
376856.0,3391704.0,4.0,293947.68,5.0,56528.4,11.0,413561.7744,7.0,8201.140272,0.0,0.0,0.0,1.0
79408.0,635264.0,1.0,11911.2,3.0,1588.16,2.0,8576.064,1.0,1300.70304,0.0,0.0,0.0,0.0
310060.0,2480480.0,9.0,260450.4,6.0,43408.4,18.0,273472.92,4.0,27905.4,0.0,0.0,0.0,1.0
182044.0,1092264.0,10.0,214811.92,4.0,3640.88,1.0,172577.712,2.0,42205.08096,0.0,0.0,1.0,1.0
181856.0,1818560.0,6.0,220045.76,8.0,21822.72,13.0,261217.9584,6.0,3676.400896,0.0,0.0,0.0,1.0
158828.0,1429452.0,4.0,185828.76,6.0,31765.6,15.0,230650.0216,4.0,1436.122776,0.0,0.0,0.0,1.0
390388.0,2732716.0,7.0,503600.52,7.0,62462.08,20.0,600026.356,7.0,6792.7512,0.0,0.0,0.0,1.0
120224.0,240448.0,2.0,9617.92,3.0,8415.68,1.0,6347.8272,1.0,1896.653824,0.0,0.0,0.0,0.0
391096.0,1173288.0,9.0,410650.8,5.0,23465.76,2.0,429775.3944,2.0,4167.518976,0.0,0.0,1.0,1.0
193496.0,1160976.0,2.0,32894.32,3.0,9674.8,5.0,236065.12,8.0,4256.912,0.0,0.0,1.0,0.0
352372.0,2114232.0,4.0,260755.28,10.0,17618.6,3.0,267238.9248,3.0,11023.605648,0.0,0.0,1.0,1.0
106180.0,318540.0,1.0,128477.8,2.0,4247.2,9.0,140688.5,7.0,796.35,0.0,1.0,0.0,0.0
154520.0,618080.0,10.0,152974.8,8.0,15452.0,7.0,160005.46,4.0,1545.2,0.0,0.0,0.0,1.0
198964.0,1193784.0,9.0,216870.76,10.0,13927.48,3.0,198486.4864,3.0,30373.048384,0.0,0.0,1.0,1.0
55388.0,498492.0,7.0,57049.64,8.0,4431.04,2.0,46110.51,3.0,15062.7666,0.0,0.0,1.0,1.0
188460.0,565380.0,3.0,203536.8,1.0,16961.4,5.0,244753.002,6.0,1940.38416,0.0,1.0,0.0,0.0
205708.0,411416.0,9.0,253020.84,6.0,22627.88,20.0,297700.6176,8.0,2646.227712,0.0,0.0,0.0,1.0
130352.0,1303520.0,6.0,175975.2,10.0,16945.76,12.0,214142.2656,10.0,2970.982784,0.0,0.0,0.0,1.0
212200.0,848800.0,4.0,169760.0,9.0,10610.0,1.0,138884.9,1.0,37751.441,0.0,0.0,1.0,1.0
318352.0,636704.0,3.0,60486.88,1.0,15917.6,1.0,47179.7664,1.0,9314.97952,0.0,0.0,0.0,0.0
205148.0,1846332.0,2.0,10257.4,2.0,12308.88,10.0,244126.12,5.0,2728.4684,0.0,0.0,1.0,0.0
318352.0,3183520.0,2.0,50936.32,2.0,3183.52,5.0,477528.0,6.0,6367.04,0.0,0.0,1.0,0.0
150352.0,451056.0,4.0,184932.96,9.0,10524.64,2.0,140729.472,1.0,50897.15904,0.0,0.0,1.0,1.0
126124.0,378372.0,1.0,15134.88,2.0,5044.96,7.0,141258.88,7.0,1513.488,0.0,0.0,1.0,0.0
45996.0,413964.0,2.0,7819.32,3.0,3679.68,3.0,3675.0804,1.0,1284.714276,0.0,0.0,0.0,0.0
130352.0,782112.0,1.0,22159.84,1.0,11731.68,4.0,130352.0,6.0,0.0,0.0,0.0,1.0,0.0
151584.0,1364256.0,1.0,6063.36,1.0,10610.88,9.0,190995.84,10.0,1182.3552,0.0,0.0,1.0,0.0
141156.0,1129248.0,9.0,208910.88,4.0,12704.04,2.0,195021.1296,2.0,25264.10088,0.0,0.0,1.0,1.0
65812.0,658120.0,3.0,77658.16,3.0,1974.36,7.0,76447.2192,8.0,2632.48,0.0,1.0,0.0,0.0
94944.0,759552.0,3.0,134820.48,1.0,9494.4,9.0,139985.4336,5.0,4747.2,0.0,1.0,0.0,0.0
69388.0,138776.0,1.0,2775.52,1.0,2775.52,2.0,1221.2288,3.0,932.57472,0.0,0.0,0.0,0.0
138068.0,414204.0,3.0,22090.88,2.0,12426.12,7.0,139448.68,9.0,27.6136,0.0,0.0,1.0,0.0
240008.0,480016.0,6.0,316810.56,8.0,28800.96,13.0,352523.7504,7.0,1313.323776,0.0,0.0,0.0,1.0
146024.0,730120.0,9.0,148944.48,6.0,14602.4,18.0,192985.3184,6.0,5887.68768,0.0,0.0,0.0,1.0
116076.0,1044684.0,2.0,23215.2,1.0,5803.8,1.0,10911.144,2.0,6521.14968,0.0,0.0,0.0,0.0
116076.0,464304.0,2.0,1160.76,2.0,8125.32,3.0,882.1776,3.0,175.506912,0.0,0.0,0.0,0.0
342108.0,1710540.0,1.0,6842.16,2.0,3421.08,1.0,4721.0904,2.0,1102.956192,0.0,0.0,0.0,0.0
368620.0,1105860.0,2.0,497637.0,1.0,3686.2,10.0,466230.576,4.0,36862.0,0.0,1.0,0.0,0.0
159176.0,318352.0,1.0,15917.6,3.0,6367.04,2.0,8436.328,2.0,4189.51232,0.0,0.0,0.0,0.0
59956.0,179868.0,1.0,1199.12,3.0,4196.92,3.0,899.34,2.0,122.9098,0.0,0.0,0.0,0.0
114908.0,689448.0,9.0,96522.72,5.0,20683.44,17.0,125410.5912,10.0,1476.797616,0.0,0.0,0.0,1.0
176024.0,880120.0,10.0,193626.4,7.0,24643.36,17.0,222635.1552,4.0,698.463232,0.0,0.0,0.0,1.0
212200.0,848800.0,7.0,154906.0,6.0,25464.0,7.0,211032.9,8.0,5212.693,0.0,0.0,0.0,1.0
306404.0,2757636.0,5.0,410581.36,10.0,15320.2,1.0,362016.326,1.0,61329.82464,0.0,0.0,1.0,1.0
316736.0,3167360.0,2.0,6334.72,3.0,28506.24,8.0,449765.12,9.0,5321.1648,0.0,0.0,1.0,0.0
176200.0,1409600.0,7.0,153294.0,7.0,28192.0,5.0,165152.26,7.0,15858.0,0.0,0.0,0.0,1.0
115784.0,231568.0,4.0,159781.92,6.0,8104.88,1.0,137667.176,2.0,27802.05408,0.0,0.0,1.0,1.0
245500.0,2209500.0,1.0,14730.0,2.0,14730.0,9.0,324060.0,4.0,3142.4,0.0,0.0,1.0,0.0
276368.0,1105472.0,7.0,359278.4,10.0,2763.68,2.0,307735.768,2.0,50504.87016,0.0,0.0,1.0,1.0
353636.0,2475452.0,1.0,45972.68,2.0,35363.6,3.0,24825.2472,3.0,10362.242072,0.0,0.0,0.0,0.0
318424.0,3184240.0,3.0,382108.8,2.0,28658.16,6.0,492920.352,9.0,4929.20352,0.0,1.0,0.0,0.0
201760.0,1412320.0,6.0,209830.4,4.0,2017.6,2.0,199137.12,3.0,12583.7712,0.0,0.0,1.0,1.0
260216.0,780648.0,3.0,273226.8,3.0,20817.28,8.0,282282.3168,4.0,15612.96,0.0,1.0,0.0,0.0
227144.0,1590008.0,1.0,38614.48,3.0,22714.4,6.0,227144.0,5.0,0.0,0.0,0.0,1.0,0.0
58304.0,408128.0,2.0,1166.08,1.0,5830.4,2.0,618.0224,1.0,175.378432,0.0,0.0,0.0,0.0
383496.0,3834960.0,1.0,65194.32,3.0,30679.68,3.0,28033.5576,1.0,24897.710808,0.0,0.0,0.0,0.0
52440.0,367080.0,1.0,1573.2,3.0,2622.0,2.0,487.692,3.0,651.3048,0.0,0.0,0.0,0.0
360584.0,721168.0,1.0,57693.44,1.0,32452.56,4.0,461547.52,6.0,5048.176,0.0,0.0,1.0,0.0
376688.0,2260128.0,3.0,7533.76,3.0,3766.88,6.0,448258.72,10.0,1431.4144,0.0,0.0,1.0,0.0
241664.0,1208320.0,3.0,4833.28,3.0,14499.84,9.0,328663.04,8.0,2609.9712,0.0,0.0,1.0,0.0
193224.0,1932240.0,9.0,214478.64,5.0,11593.44,1.0,205725.5928,1.0,18922.233096,0.0,0.0,1.0,1.0
322192.0,2899728.0,1.0,470400.32,2.0,12887.68,5.0,468789.36,6.0,3221.92,0.0,1.0,0.0,0.0
229044.0,1832352.0,4.0,206139.6,6.0,29775.72,19.0,242992.7796,6.0,1344.717324,0.0,0.0,0.0,1.0
197768.0,395536.0,1.0,197768.0,3.0,17799.12,7.0,217722.7912,5.0,86.226848,0.0,1.0,0.0,0.0
367312.0,3305808.0,3.0,459140.0,1.0,36731.2,10.0,471077.64,5.0,29384.96,0.0,1.0,0.0,0.0
