id,ACCOUNTID,TRANSACTIONID,BALANCE,TRANSACTIONTYPEID,CLASSIFICATIONID,PASSID,comments,OClassificationid
600,8888888888,402,268663.0,2,None,None,None,None
601,475510,403,9862.0,1,None,None,None,None
602,8888888888,403,270854.0,2,None,None,None,None
603,960256,404,11134.6142667,1,None,None,None,None
604,8888888888,404,273978.0,2,None,None,None,None
605,962257,405,10710.2485733,1,None,None,None,None
606,8888888888,405,275765.0,2,None,None,None,None
607,940970,406,11722.15,1,None,None,None,None
608,8888888888,406,278080.0,2,None,None,None,None
609,943072,407,23434.3333333,1,None,None,None,None
610,8888888888,407,283287.0,2,None,None,None,None
611,749337,408,10201.6666667,1,None,None,None,None
612,8888888888,408,285557.0,2,None,None,None,None
613,486555,409,25919.0,1,None,None,None,None
614,8888888888,409,291316.0,2,None,None,None,None
615,930344,410,7729.98727821,1,None,None,None,None
616,8888888888,410,292709.0,2,None,None,None,None
617,602125,411,13754.1115228,1,None,None,None,None
618,8888888888,411,297939.0,2,None,None,None,None
619,752325,412,13449.31,1,None,None,None,None
620,8888888888,412,300564.0,2,None,None,None,None
621,893766,413,6912.22865067,1,None,None,None,None
622,8888888888,413,304374.0,2,None,None,None,None
623,624005,414,25121.202816,1,None,None,None,None
624,8888888888,414,309001.0,2,None,None,None,None
625,275651,415,13171.063338,1,None,None,None,None
626,8888888888,415,313222.0,2,None,None,None,None
627,908786,416,4333.36,1,None,None,None,None
628,8888888888,416,314913.0,2,None,None,None,None
629,844747,417,9998.28666667,1,None,None,None,None
630,8888888888,417,317136.0,2,None,None,None,None
631,627076,418,6043.397992,1,None,None,None,None
632,8888888888,418,320207.0,2,None,None,None,None
633,876359,419,17302.6666667,1,None,None,None,None
634,8888888888,419,324051.0,2,None,None,None,None
635,192134,420,27109.7986667,1,None,None,None,None
636,8888888888,420,329982.0,2,None,None,None,None
637,666203,421,17763.0,1,None,None,None,None
638,8888888888,421,333929.0,2,None,None,None,None
639,674477,422,18989.6986453,1,None,None,None,None
640,8888888888,422,339722.0,2,None,None,None,None
641,418939,423,12111.3333333,1,None,None,None,None
642,8888888888,423,342413.0,2,None,None,None,None
643,932297,424,8413.33333333,1,None,None,None,None
644,8888888888,424,344282.0,2,None,None,None,None
645,893766,425,5806.27206656,1,None,None,None,None
646,745558,425,13520.0165841,2,None,None,None,None
647,567538,426,6441.9852,1,None,None,None,None
648,936179,426,12834.3530667,2,None,None,None,None
649,697202,427,2764.80533263,1,None,None,None,None
650,220113,427,15043.4254296,2,None,None,None,None
651,932991,428,17720.2049707,1,None,None,None,None
652,518480,428,43524.9358,2,None,None,None,None
653,873515,429,7073.0624,1,None,None,None,None
654,954873,429,27087.7096,2,None,None,None,None
655,708666,430,10135.8853,1,None,None,None,None
656,783774,430,13421.8975333,2,None,None,None,None
657,518505,431,19154.7276,1,None,None,None,None
658,893766,431,7934.57513323,2,None,None,None,None
659,672289,432,18566.2381262,1,None,None,None,None
660,420727,432,19411.3100038,2,None,None,None,None
661,308183,433,5239.050535,1,None,None,None,None
662,413103,433,13767.1610317,2,None,None,None,None
663,914466,434,15109.47,1,None,None,None,None
664,954873,435,24108.061544,1,None,None,None,None
665,844747,435,12977.9347227,2,None,None,None,None
666,891150,436,13412.9916,1,None,None,None,None
667,940970,436,13212.4824,2,None,None,None,None
668,918519,437,10313.448481,1,None,None,None,None
669,988304,437,21638.9144426,2,None,None,None,None
670,518480,438,38737.192862,1,None,None,None,None
671,413103,439,13354.1462007,1,None,None,None,None
672,478877,439,10498.127431,2,None,None,None,None
673,237738,440,16139.7934333,1,None,None,None,None
674,828379,440,15437.4591031,2,None,None,None,None
675,470262,441,17193.2990046,1,None,None,None,None
676,708666,441,10852.2727585,2,None,None,None,None
677,936179,442,11935.948352,1,None,None,None,None
678,184756,442,12069.0447147,2,None,None,None,None
679,345727,443,8922.173312,1,None,None,None,None
680,752325,443,15276.743088,2,None,None,None,None
681,921658,444,7749.89653333,1,None,None,None,None
682,115528,444,13656.2634667,2,None,None,None,None
683,932991,445,15770.9824239,1,None,None,None,None
684,697202,445,4714.0278794,2,None,None,None,None
685,891272,446,4520.32,1,None,None,None,None
686,636714,446,15641.68,2,None,None,None,None
687,413103,447,11618.1071946,1,None,None,None,None
688,203790,447,17004.6499878,2,None,None,None,None
689,967879,448,8429.369976,1,None,None,None,None
690,345727,448,10899.432936,2,None,None,None,None
691,674477,449,17280.6257673,1,None,None,None,None
692,918862,449,30607.8711613,2,None,None,None,None
693,764406,450,19548.32,1,None,None,None,None
694,936179,450,14856.9616853,2,None,None,None,None
695,268381,451,6961.5138,1,None,None,None,None
696,184756,451,13109.2709147,2,None,None,None,None
697,943072,452,21325.2433333,1,None,None,None,None
698,960256,452,13243.7042667,2,None,None,None,None
699,745558,453,11221.6137648,1,None,None,None,None
700,624937,453,17060.069486,2,None,None,None,None
701,305156,454,24737.7630908,1,None,None,None,None
702,940970,454,16585.8137306,2,None,None,None,None
703,531934,455,18832.9766667,1,None,None,None,None
704,751890,455,20149.1566667,2,None,None,None,None
705,636714,456,12669.7608,1,None,None,None,None
706,478877,456,13470.046631,2,None,None,None,None
707,880727,457,5398.57932459,1,None,None,None,None
708,708666,457,12037.3267566,2,None,None,None,None
709,518505,458,16473.065736,1,None,None,None,None
710,936179,459,14708.3920685,1,None,None,None,None
711,636714,459,12818.3304169,2,None,None,None,None
712,478877,460,10910.7377711,1,None,None,None,None
713,932297,460,10972.6421932,2,None,None,None,None
714,531934,461,17138.0087667,1,None,None,None,None
715,745558,461,12916.5816648,2,None,None,None,None
716,878538,462,2138.4864,1,None,None,None,None
717,918519,462,10815.0687477,2,None,None,None,None
718,475510,463,8579.94,1,None,None,None,None
719,876359,463,18584.7266667,2,None,None,None,None
720,393851,464,13972.482264,1,None,None,None,None
721,624005,464,27395.792952,2,None,None,None,None
722,192134,465,23856.6228267,1,None,None,None,None
723,751890,465,23402.3325067,2,None,None,None,None
724,418939,466,9931.29333333,1,None,None,None,None
725,891272,466,6700.36,2,None,None,None,None
726,918862,467,24486.296929,1,None,None,None,None
727,589197,467,15701.2408989,2,None,None,None,None
728,663702,468,4603.02534,1,None,None,None,None
729,305156,468,25817.4850841,2,None,None,None,None
730,874008,469,19301.3733333,1,None,None,None,None
731,923660,469,14312.8977953,2,None,None,None,None
732,305156,470,21686.6874706,1,None,None,None,None
733,393938,470,10391.3976135,2,None,None,None,None
734,873515,471,6224.294912,1,None,None,None,None
735,115528,471,14505.0309547,2,None,None,None,None
736,165101,472,12308.6141,1,None,None,None,None
737,624005,472,30097.683852,2,None,None,None,None
738,620127,473,20002.4762279,1,None,None,None,None
739,672289,473,23566.8571832,2,None,None,None,None
740,212335,474,16491.8440155,1,None,None,None,None
741,467280,474,24593.9320812,2,None,None,None,None
742,636714,475,10382.8476377,1,None,None,None,None
743,165101,475,14744.0968792,2,None,None,None,None
744,393851,476,11317.7106338,1,None,None,None,None
745,908786,476,6988.13163016,2,None,None,None,None
746,418939,477,8838.85106667,1,None,None,None,None
747,708666,477,13129.7690233,2,None,None,None,None
748,697202,478,4006.92369749,1,None,None,None,None
749,518480,478,39444.2970439,2,None,None,None,None
750,962257,479,7497.17400133,1,None,None,None,None
751,125917,479,10208.5890588,2,None,None,None,None
752,125917,480,8473.1289188,1,None,None,None,None
753,192134,480,25592.0829667,2,None,None,None,None
754,876359,481,15053.6286,1,None,None,None,None
755,624937,481,20591.1675526,2,None,None,None,None
756,781588,482,14952.6645,1,None,None,None,None
757,371491,482,29294.9588333,2,None,None,None,None
758,220113,483,9026.05525774,1,None,None,None,None
759,268381,483,12978.8839718,2,None,None,None,None
760,624937,484,18120.2274463,1,None,None,None,None
761,954873,484,26579.0016503,2,None,None,None,None
762,163625,485,7545.3268416,1,None,None,None,None
763,699610,485,23684.5360198,2,None,None,None,None
764,237738,486,13718.8244183,1,None,None,None,None
765,876359,486,17474.597615,2,None,None,None,None
766,554762,487,17487.6223333,1,None,None,None,None
767,908786,487,10074.1826302,2,None,None,None,None
768,478877,488,10256.0935048,1,None,None,None,None
769,589197,488,16355.8851652,2,None,None,None,None
770,960256,489,8740.844816,1,None,None,None,None
771,220113,489,13528.9147084,2,None,None,None,None
772,826972,490,18491.033079,1,None,None,None,None
773,914466,490,19446.872821,2,None,None,None,None
774,891272,491,5628.3024,1,None,None,None,None
775,914466,491,20518.930421,2,None,None,None,None
776,165101,492,11942.7184722,1,None,None,None,None
777,150467,492,9642.71174038,2,None,None,None,None
778,828379,493,13121.8402377,1,None,None,None,None
779,967879,493,10744.9888415,2,None,None,None,None
780,839923,494,12446.6666667,1,None,None,None,None
781,150467,494,9642.71174038,2,None,None,None,None
782,166202,495,18814.7663841,1,None,None,None,None
783,636714,496,9240.73439751,1,None,None,None,None
784,921658,496,8892.00977347,2,None,None,None,None
785,567538,497,5668.946976,1,None,None,None,None
786,768282,497,16007.2744907,2,None,None,None,None
787,306189,498,15308.2993067,1,None,None,None,None
788,470262,498,19280.7943646,2,None,None,None,None
789,936429,499,9316.248678,1,None,None,None,None
790,969725,499,17996.1587553,2,None,None,None,None
791,930344,500,6956.98855039,1,None,None,None,None
792,943072,500,22098.2420612,2,None,None,None,None
793,781588,501,11962.1316,1,None,None,None,None
794,237738,501,16709.3573183,2,None,None,None,None
795,893766,502,6903.08036591,1,None,None,None,None
796,413103,502,12649.6019619,2,None,None,None,None
797,620127,503,17202.129556,1,None,None,None,None
798,237738,503,19509.7039902,2,None,None,None,None
799,988304,504,15580.0183987,1,None,None,None,None
800,125917,504,14532.0249627,2,None,None,None,None
801,275651,505,10931.9825705,1,None,None,None,None
802,306189,505,17547.3800741,2,None,None,None,None
803,418939,506,7071.08085333,1,None,None,None,None
804,936429,506,11084.0188913,2,None,None,None,None
805,891272,507,4784.05704,1,None,None,None,None
806,943992,507,21705.529453,2,None,None,None,None
807,115528,508,11894.1253828,1,None,None,None,None
808,763673,508,12815.3155718,2,None,None,None,None
809,697202,509,3445.95437984,1,None,None,None,None
810,932297,509,11533.6115109,2,None,None,None,None
811,783774,510,10871.737002,1,None,None,None,None
812,212335,510,19042.0045468,2,None,None,None,None
813,932297,511,10264.9142447,1,None,None,None,None
814,163625,511,8814.02410779,2,None,None,None,None
815,163625,512,7051.21928624,1,None,None,None,None
816,518505,512,18235.8705576,2,None,None,None,None
817,826972,513,12573.9024937,1,None,None,None,None
818,893318,513,19278.1548519,2,None,None,None,None
819,166202,514,13734.7794604,1,None,None,None,None
820,918862,514,29566.2838527,2,None,None,None,None
821,420727,515,16499.6135032,1,None,None,None,None
822,962257,515,10408.8705019,2,None,None,None,None
823,491731,516,12440.6708,1,None,None,None,None
824,844747,516,15526.0239227,2,None,None,None,None
825,393851,517,9733.2311451,1,None,None,None,None
826,844747,517,17110.5034114,2,None,None,None,None
827,745558,518,11883.2551316,1,None,None,None,None
828,874008,518,20334.6998665,2,None,None,None,None
829,524070,519,20051.1865944,1,None,None,None,None
830,712159,519,21718.4411175,2,None,None,None,None
831,125917,520,11625.6199702,1,None,None,None,None
832,783774,520,13778.1419945,2,None,None,None,None
833,752325,521,12221.3944704,1,None,None,None,None
834,393851,521,12788.5797627,2,None,None,None,None
835,212335,522,15614.4437284,1,None,None,None,None
836,587734,522,14328.1308604,2,None,None,None,None
837,918519,523,8760.20568562,1,None,None,None,None
838,636714,523,11295.5974596,2,None,None,None,None
839,393938,524,8832.68797144,1,None,None,None,None
840,666203,524,19321.709642,2,None,None,None,None
841,914466,525,17851.4694663,1,None,None,None,None
842,878538,526,1967.407488,1,None,None,None,None
843,470262,526,19451.8732766,2,None,None,None,None
844,165101,527,9673.60196244,1,None,None,None,None
845,839923,527,14715.7831764,2,None,None,None,None
846,418939,528,6222.55115093,1,None,None,None,None
847,306189,528,18395.9097765,2,None,None,None,None
848,306189,529,16372.3597011,1,None,None,None,None
849,969725,529,20019.7088308,2,None,None,None,None
850,624005,530,22272.2860505,1,None,None,None,None
851,491731,530,20266.0686015,2,None,None,None,None
852,891150,531,11803.432608,1,None,None,None,None
853,893318,531,20887.7138439,2,None,None,None,None
854,878538,532,1573.9259904,1,None,None,None,None
855,413103,532,13043.0834595,2,None,None,None,None
856,531934,533,14053.1671887,1,None,None,None,None
857,873515,533,9309.13649,2,None,None,None,None
858,874008,534,16471.1068919,1,None,None,None,None
859,873515,534,13172.7294646,2,None,None,None,None
860,969725,535,17817.5408594,1,None,None,None,None
861,923660,535,16515.0657667,2,None,None,None,None
862,697202,536,2997.98031046,1,None,None,None,None
863,908786,537,8260.82975673,1,None,None,None,None
864,891150,538,9796.84906464,1,None,None,None,None
865,220113,538,15535.4982518,2,None,None,None,None
866,940970,539,14429.6579456,1,None,None,None,None
867,163625,539,9207.37507121,2,None,None,None,None
868,745558,540,9744.26920793,1,None,None,None,None
869,674477,540,19419.6116909,2,None,None,None,None
870,763673,541,10380.4056132,1,None,None,None,None
871,768282,541,18442.1844493,2,None,None,None,None
872,150467,542,7714.16939231,1,None,None,None,None
873,828379,542,15050.3825858,2,None,None,None,None
874,518480,543,34316.5384282,1,None,None,None,None
875,839923,544,12655.5735317,1,None,None,None,None
876,752325,544,14281.6041151,2,None,None,None,None
877,184756,545,10487.4167317,1,None,None,None,None
878,967879,545,13366.8430244,2,None,None,None,None
879,663702,546,4050.6622992,1,None,None,None,None
880,624937,546,18672.5904871,2,None,None,None,None
881,893766,547,5591.49509638,1,None,None,None,None
882,764406,547,20859.9052695,2,None,None,None,None
883,893318,548,18798.9424596,1,None,None,None,None
884,666203,548,21410.4810264,2,None,None,None,None
885,306189,549,14735.123731,1,None,None,None,None
886,943072,549,23735.4780313,2,None,None,None,None
887,768282,550,15491.4349374,1,None,None,None,None
888,268381,550,15929.6334837,2,None,None,None,None
889,589197,551,14066.0612421,1,None,None,None,None
890,918862,551,31856.1077759,2,None,None,None,None
891,345727,552,6975.63707904,1,None,None,None,None
892,467280,552,28517.7279381,2,None,None,None,None
893,880727,553,5074.66456511,1,None,None,None,None
894,475510,553,8903.85475948,2,None,None,None,None
895,954873,554,23655.3114688,1,None,None,None,None
896,967879,554,16290.5332059,2,None,None,None,None
897,531934,555,11664.1287666,1,None,None,None,None
898,636714,555,13684.6358816,2,None,None,None,None
899,921658,556,7736.04850292,1,None,None,None,None
900,943992,556,22861.4907236,2,None,None,None,None
901,962257,557,9784.33827179,1,None,None,None,None
902,470262,557,20076.4055067,2,None,None,None,None
903,672289,558,21445.8400367,1,None,None,None,None
904,467280,558,30638.7450846,2,None,None,None,None
905,768282,559,12548.0622993,1,None,None,None,None
906,237738,559,22453.0766283,2,None,None,None,None
907,663702,560,3240.52983936,1,None,None,None,None
908,697202,560,3808.1127703,2,None,None,None,None
909,237738,561,18860.5843678,1,None,None,None,None
910,450148,561,15419.2001939,2,None,None,None,None
911,932991,562,15455.5627754,1,None,None,None,None
912,918862,562,32171.5274243,2,None,None,None,None
913,988304,563,12931.4152709,1,None,None,None,None
914,940970,563,17078.2610734,2,None,None,None,None
915,636714,564,12042.4795758,1,None,None,None,None
916,943072,564,25377.6343371,2,None,None,None,None
917,220113,565,13205.173514,1,None,None,None,None
918,936179,565,17038.7168062,2,None,None,None,None
919,908786,566,6856.48869809,1,None,None,None,None
920,878538,566,2978.26704904,2,None,None,None,None
921,962257,567,8805.90444461,1,None,None,None,None
922,602125,568,12103.6181401,1,None,None,None,None
923,763673,568,12030.8989959,2,None,None,None,None
924,873515,569,11328.5473396,1,None,None,None,None
